STATE,COUNTY,STATION_ID,DIR,URB_RURAL,F_SYSTEM,ROUTE_SIGN,ROUTE_NUMBER,LAT,LONG,STATE_NAME,COUNTY_NAME,REPCTY
1.0,77.0,000904,3.0,R,3.0,4.0,2.0,34.843389,-87.371004,AL,Lauderdale County,97
1.0,77.0,000904,7.0,R,3.0,4.0,2.0,34.843389,-87.371004,AL,Lauderdale County,97
1.0,33.0,000933,3.0,R,3.0,3.0,20.0,34.693572,-87.623059,AL,Colbert County,97
1.0,33.0,000933,7.0,R,3.0,3.0,20.0,34.693572,-87.623059,AL,Colbert County,97
1.0,45.0,000964,1.0,R,3.0,4.0,53.0,31.369363,-85.56542,AL,Dale County,97
1.0,45.0,000964,5.0,R,3.0,4.0,53.0,31.369363,-85.56542,AL,Dale County,97
1.0,87.0,000965,1.0,R,1.0,2.0,85.0,32.391856,-85.985556,AL,Macon County,49
1.0,87.0,000965,5.0,R,1.0,2.0,85.0,32.391856,-85.985556,AL,Macon County,49
5.0,1.0,010009,1.0,R,3.0,4.0,1.0,34.36908,-91.15166,AR,Arkansas County,7
5.0,1.0,010009,5.0,R,3.0,4.0,1.0,34.36908,-91.15166,AR,Arkansas County,7
5.0,3.0,020006,3.0,R,3.0,3.0,82.0,33.144495,-92.051703,AR,Ashley County,7
5.0,3.0,020006,7.0,R,3.0,3.0,82.0,33.144495,-92.051703,AR,Ashley County,7
5.0,9.0,050026,1.0,R,3.0,3.0,65.0,36.489,-93.221,AR,Boone County,57
5.0,9.0,050026,5.0,R,3.0,3.0,65.0,36.489,-93.221,AR,Boone County,57
5.0,13.0,071813,1.0,R,3.0,3.0,79.0,33.795994,-92.461227,AR,Calhoun County,57
5.0,13.0,071813,5.0,R,3.0,3.0,79.0,33.795994,-92.461227,AR,Calhoun County,57
5.0,31.0,160058,1.0,U,2.0,3.0,63.0,35.847632,-90.765843,AR,Craighead County,7
5.0,31.0,160058,5.0,U,2.0,3.0,63.0,35.847632,-90.765843,AR,Craighead County,7
5.0,31.0,160460,1.0,R,2.0,3.0,67.0,35.883108,-91.000364,AR,Craighead County,7
5.0,31.0,160460,5.0,R,2.0,3.0,67.0,35.883108,-91.000364,AR,Craighead County,7
5.0,33.0,170049,3.0,R,1.0,2.0,40.0,35.452139,-94.440276,AR,Crawford County,7
5.0,33.0,170049,7.0,R,1.0,2.0,40.0,35.452139,-94.440276,AR,Crawford County,7
5.0,33.0,170053,3.0,U,4.0,3.0,64.0,35.45197,-94.30814,AR,Crawford County,7
5.0,33.0,170053,7.0,U,4.0,3.0,64.0,35.45197,-94.30814,AR,Crawford County,7
5.0,33.0,171651,1.0,R,4.0,4.0,59.0,35.65644,-94.398276,AR,Crawford County,7
5.0,33.0,171651,5.0,R,4.0,4.0,59.0,35.65644,-94.398276,AR,Crawford County,7
5.0,35.0,180210,1.0,U,1.0,2.0,55.0,35.13603,-90.08912,AR,Crittenden County,7
5.0,35.0,180210,3.0,U,1.0,2.0,55.0,35.13603,-90.08912,AR,Crittenden County,7
5.0,35.0,180210,5.0,U,1.0,2.0,55.0,35.13603,-90.08912,AR,Crittenden County,7
5.0,35.0,180210,7.0,U,1.0,2.0,55.0,35.13603,-90.08912,AR,Crittenden County,7
5.0,35.0,181501,1.0,R,1.0,2.0,55.0,35.41427,-90.23717,AR,Crittenden County,7
5.0,35.0,181501,5.0,R,1.0,2.0,55.0,35.41427,-90.23717,AR,Crittenden County,7
5.0,43.0,220024,1.0,R,4.0,4.0,35.0,33.588526,-91.677909,AR,Drew County,7
5.0,43.0,220024,5.0,R,4.0,4.0,35.0,33.588526,-91.677909,AR,Drew County,7
5.0,51.0,260059,3.0,U,2.0,3.0,70.0,34.490627,-92.978365,AR,Garland County,7
5.0,51.0,260059,7.0,U,2.0,3.0,70.0,34.490627,-92.978365,AR,Garland County,7
5.0,55.0,281983,3.0,R,3.0,3.0,412.0,36.069902,-90.82134,AR,Greene County,7
5.0,55.0,281983,7.0,R,3.0,3.0,412.0,36.069902,-90.82134,AR,Greene County,7
5.0,57.0,290002,3.0,R,4.0,3.0,278.0,33.852371,-93.762466,AR,Hempstead County,57
5.0,57.0,290002,7.0,R,4.0,3.0,278.0,33.852371,-93.762466,AR,Hempstead County,57
5.0,59.0,300052,3.0,U,3.0,3.0,270.0,34.37567,-92.7682,AR,Hot Spring County,7
5.0,59.0,300052,7.0,U,3.0,3.0,270.0,34.37567,-92.7682,AR,Hot Spring County,7
5.0,69.0,350019,1.0,R,1.0,2.0,530.0,34.33017,-92.1595,AR,Jefferson County,7
5.0,69.0,350019,5.0,R,1.0,2.0,530.0,34.33017,-92.1595,AR,Jefferson County,7
5.0,69.0,350314,1.0,U,1.0,2.0,530.0,34.22183,-92.07433,AR,Jefferson County,7
5.0,69.0,350314,5.0,U,1.0,2.0,530.0,34.22183,-92.07433,AR,Jefferson County,7
5.0,79.0,400062,1.0,R,3.0,3.0,65.0,34.00366,-91.57738,AR,Lincoln County,7
5.0,79.0,400062,5.0,R,3.0,3.0,65.0,34.00366,-91.57738,AR,Lincoln County,7
5.0,83.0,420010,3.0,R,4.0,4.0,22.0,35.294861,-93.670624,AR,Logan County,57
5.0,83.0,420010,7.0,R,4.0,4.0,22.0,35.294861,-93.670624,AR,Logan County,57
5.0,85.0,430038,1.0,U,2.0,3.0,67.0,34.96524,-92.04698,AR,Lonoke County,7
5.0,85.0,430038,5.0,U,2.0,3.0,67.0,34.96524,-92.04698,AR,Lonoke County,7
5.0,95.0,480086,1.0,R,3.0,3.0,79.0,34.670883,-91.354767,AR,Monroe County,7
5.0,95.0,480086,5.0,R,3.0,3.0,79.0,34.670883,-91.354767,AR,Monroe County,7
5.0,95.0,481524,3.0,R,1.0,2.0,40.0,34.90537,-91.22609,AR,Monroe County,7
5.0,95.0,481524,7.0,R,1.0,2.0,40.0,34.90537,-91.22609,AR,Monroe County,7
5.0,119.0,600429,3.0,U,1.0,2.0,630.0,34.74458,-92.32414,AR,Pulaski County,119
5.0,119.0,600429,7.0,U,1.0,2.0,630.0,34.74458,-92.32414,AR,Pulaski County,119
5.0,119.0,600563,3.0,U,1.0,2.0,30.0,34.645725,-92.430511,AR,Pulaski County,119
5.0,119.0,600563,7.0,U,1.0,2.0,30.0,34.645725,-92.430511,AR,Pulaski County,119
5.0,119.0,600613,1.0,U,2.0,3.0,67.0,34.85145,-92.14189,AR,Pulaski County,119
5.0,119.0,600613,5.0,U,2.0,3.0,67.0,34.85145,-92.14189,AR,Pulaski County,119
5.0,119.0,600639,7.0,U,1.0,2.0,30.0,34.740482,-92.262633,AR,Pulaski County,119
5.0,125.0,620176,1.0,U,4.0,4.0,183.0,34.57944,-92.495,AR,Saline County,119
5.0,125.0,620176,5.0,U,4.0,4.0,183.0,34.57944,-92.495,AR,Saline County,119
5.0,127.0,630009,1.0,R,3.0,3.0,71.0,34.74824,-94.075706,AR,Scott County,57
5.0,127.0,630009,5.0,R,3.0,3.0,71.0,34.74824,-94.075706,AR,Scott County,57
5.0,129.0,641932,1.0,R,3.0,3.0,65.0,36.05934,-92.869152,AR,Searcy County,129
5.0,129.0,641932,5.0,R,3.0,3.0,65.0,36.05934,-92.869152,AR,Searcy County,129
5.0,131.0,650284,1.0,U,1.0,2.0,540.0,35.36963,-94.36447,AR,Sebastian County,7
5.0,131.0,650284,5.0,U,1.0,2.0,540.0,35.36963,-94.36447,AR,Sebastian County,7
5.0,123.0,680025,3.0,U,1.0,2.0,40.0,35.023194,-90.82208,AR,St. Francis County,7
5.0,123.0,680025,7.0,U,1.0,2.0,40.0,35.023194,-90.82208,AR,St. Francis County,7
5.0,139.0,700040,1.0,R,3.0,3.0,167.0,33.17694,-92.63472,AR,Union County,7
5.0,139.0,700040,5.0,R,3.0,3.0,167.0,33.17694,-92.63472,AR,Union County,7
5.0,139.0,700229,1.0,U,3.0,3.0,167.0,33.252789,-92.661935,AR,Union County,7
5.0,139.0,700229,5.0,U,3.0,3.0,167.0,33.252789,-92.661935,AR,Union County,7
5.0,147.0,740035,3.0,R,4.0,3.0,64.0,35.277412,-91.260162,AR,Woodruff County,57
5.0,147.0,740035,7.0,R,4.0,3.0,64.0,35.277412,-91.260162,AR,Woodruff County,57
5.0,149.0,750010,3.0,R,4.0,4.0,10.0,35.114029,-93.593178,AR,Yell County,57
5.0,149.0,750010,7.0,R,4.0,4.0,10.0,35.114029,-93.593178,AR,Yell County,57
4.0,27.0,100002,3.0,U,1.0,2.0,8.0,32.704399,-114.610406,AZ,Yuma County,25
4.0,27.0,100002,7.0,U,1.0,2.0,8.0,32.704399,-114.610406,AZ,Yuma County,25
4.0,27.0,100007,3.0,U,1.0,2.0,8.0,32.670332,-114.431198,AZ,Yuma County,25
4.0,27.0,100007,7.0,U,1.0,2.0,8.0,32.670332,-114.431198,AZ,Yuma County,25
4.0,27.0,100008,3.0,R,1.0,2.0,8.0,32.66221,-114.38129,AZ,Yuma County,25
4.0,27.0,100008,7.0,R,1.0,2.0,8.0,32.66221,-114.38129,AZ,Yuma County,25
4.0,27.0,100010,3.0,R,1.0,2.0,8.0,32.67803,-114.038,AZ,Yuma County,25
4.0,27.0,100010,7.0,R,1.0,2.0,8.0,32.67803,-114.038,AZ,Yuma County,25
4.0,27.0,102167,1.0,R,3.0,3.0,95.0,33.29742,-114.221793,AZ,Yuma County,25
4.0,27.0,102167,5.0,R,3.0,3.0,95.0,33.29742,-114.221793,AZ,Yuma County,25
4.0,27.0,102288,1.0,R,3.0,4.0,195.0,32.495072,-114.636187,AZ,Yuma County,25
4.0,27.0,102288,5.0,R,3.0,4.0,195.0,32.495072,-114.636187,AZ,Yuma County,25
4.0,13.0,100018,3.0,R,1.0,2.0,8.0,32.91516,-112.9303,AZ,Maricopa County,13
4.0,13.0,100018,7.0,R,1.0,2.0,8.0,32.91516,-112.9303,AZ,Maricopa County,13
4.0,13.0,100023,3.0,R,1.0,2.0,8.0,32.919662,-112.646475,AZ,Maricopa County,13
4.0,13.0,100023,7.0,R,1.0,2.0,8.0,32.919662,-112.646475,AZ,Maricopa County,13
4.0,13.0,100075,3.0,R,1.0,2.0,10.0,33.494244,-112.923818,AZ,Maricopa County,13
4.0,13.0,100075,7.0,R,1.0,2.0,10.0,33.494244,-112.923818,AZ,Maricopa County,13
4.0,13.0,100079,3.0,U,1.0,2.0,10.0,33.4292,-112.6038,AZ,Maricopa County,13
4.0,13.0,100079,7.0,U,1.0,2.0,10.0,33.4292,-112.6038,AZ,Maricopa County,13
4.0,13.0,100082,3.0,U,1.0,,10.0,33.462603,-112.490923,AZ,Maricopa County,13
4.0,13.0,100082,7.0,U,1.0,,10.0,33.462603,-112.490923,AZ,Maricopa County,13
4.0,13.0,100086,3.0,U,1.0,2.0,10.0,33.458022,-112.368099,AZ,Maricopa County,13
4.0,13.0,100086,7.0,U,1.0,2.0,10.0,33.458022,-112.368099,AZ,Maricopa County,13
4.0,13.0,100087,3.0,U,1.0,2.0,10.0,33.457635,-112.349447,AZ,Maricopa County,13
4.0,13.0,100087,7.0,U,1.0,2.0,10.0,33.457635,-112.349447,AZ,Maricopa County,13
4.0,13.0,100092,3.0,U,1.0,2.0,10.0,33.462071,-112.229913,AZ,Maricopa County,13
4.0,13.0,100092,7.0,U,1.0,2.0,10.0,33.462071,-112.229913,AZ,Maricopa County,13
4.0,13.0,100093,7.0,U,1.0,,10.0,33.462885,-112.227703,AZ,Maricopa County,13
4.0,13.0,100094,3.0,U,1.0,2.0,10.0,33.462388,-112.211527,AZ,Maricopa County,13
4.0,13.0,100094,7.0,U,1.0,2.0,10.0,33.462388,-112.211527,AZ,Maricopa County,13
4.0,13.0,100095,3.0,U,1.0,2.0,10.0,33.462525,-112.195861,AZ,Maricopa County,13
4.0,13.0,100095,7.0,U,1.0,2.0,10.0,33.462525,-112.195861,AZ,Maricopa County,13
4.0,13.0,100096,3.0,U,1.0,2.0,10.0,33.462613,-112.180456,AZ,Maricopa County,13
4.0,13.0,100096,7.0,U,1.0,2.0,10.0,33.462613,-112.180456,AZ,Maricopa County,13
4.0,13.0,100097,3.0,U,1.0,2.0,10.0,33.462189,-112.161187,AZ,Maricopa County,13
4.0,13.0,100097,7.0,U,1.0,2.0,10.0,33.462189,-112.161187,AZ,Maricopa County,13
4.0,13.0,100098,3.0,U,1.0,2.0,10.0,33.461536,-112.143746,AZ,Maricopa County,13
4.0,13.0,100098,7.0,U,1.0,2.0,10.0,33.461536,-112.143746,AZ,Maricopa County,13
4.0,13.0,100099,3.0,U,1.0,2.0,10.0,33.461769,-112.126396,AZ,Maricopa County,13
4.0,13.0,100099,7.0,U,1.0,2.0,10.0,33.461769,-112.126396,AZ,Maricopa County,13
4.0,13.0,100100,3.0,U,1.0,2.0,10.0,33.461653,-112.115674,AZ,Maricopa County,13
4.0,13.0,100101,7.0,U,1.0,,10.0,33.461985,-112.105367,AZ,Maricopa County,13
4.0,13.0,100102,3.0,U,1.0,2.0,10.0,33.461416,-112.091273,AZ,Maricopa County,13
4.0,13.0,100102,7.0,U,1.0,2.0,10.0,33.461416,-112.091273,AZ,Maricopa County,13
4.0,13.0,100106,3.0,U,1.0,2.0,10.0,33.461618,-112.056689,AZ,Maricopa County,13
4.0,13.0,100106,7.0,U,1.0,2.0,10.0,33.461618,-112.056689,AZ,Maricopa County,13
4.0,13.0,100107,3.0,U,1.0,2.0,10.0,33.460104,-112.037916,AZ,Maricopa County,13
4.0,13.0,100108,3.0,U,1.0,2.0,10.0,33.451732,-112.037624,AZ,Maricopa County,13
4.0,13.0,100108,7.0,U,1.0,2.0,10.0,33.451732,-112.037624,AZ,Maricopa County,13
4.0,13.0,100109,3.0,U,1.0,2.0,10.0,33.441517,-112.037667,AZ,Maricopa County,13
4.0,13.0,100109,7.0,U,1.0,2.0,10.0,33.441517,-112.037667,AZ,Maricopa County,13
4.0,13.0,100110,3.0,U,1.0,2.0,10.0,33.432789,-112.037912,AZ,Maricopa County,13
4.0,13.0,100110,7.0,U,1.0,2.0,10.0,33.432789,-112.037912,AZ,Maricopa County,13
4.0,13.0,100111,3.0,U,1.0,2.0,10.0,33.415655,-112.015713,AZ,Maricopa County,13
4.0,13.0,100111,7.0,U,1.0,2.0,10.0,33.415655,-112.015713,AZ,Maricopa County,13
4.0,13.0,100112,3.0,U,1.0,2.0,10.0,33.410617,-112.002874,AZ,Maricopa County,13
4.0,13.0,100112,7.0,U,1.0,2.0,10.0,33.410617,-112.002874,AZ,Maricopa County,13
4.0,13.0,100113,3.0,U,1.0,2.0,10.0,33.410703,-111.987764,AZ,Maricopa County,13
4.0,13.0,100114,3.0,U,1.0,2.0,10.0,33.410742,-111.983534,AZ,Maricopa County,13
4.0,13.0,100114,7.0,U,1.0,2.0,10.0,33.410742,-111.983534,AZ,Maricopa County,13
4.0,13.0,100115,3.0,U,1.0,2.0,10.0,33.402966,-111.96806,AZ,Maricopa County,13
4.0,13.0,100115,7.0,U,1.0,2.0,10.0,33.402966,-111.96806,AZ,Maricopa County,13
4.0,13.0,100116,3.0,U,1.0,2.0,10.0,33.385371,-111.967991,AZ,Maricopa County,13
4.0,13.0,100116,7.0,U,1.0,2.0,10.0,33.385371,-111.967991,AZ,Maricopa County,13
4.0,13.0,100117,3.0,U,1.0,2.0,10.0,33.359087,-111.970056,AZ,Maricopa County,13
4.0,13.0,100117,7.0,U,1.0,2.0,10.0,33.359087,-111.970056,AZ,Maricopa County,13
4.0,13.0,100118,3.0,U,1.0,2.0,10.0,33.342235,-111.972481,AZ,Maricopa County,13
4.0,13.0,100118,7.0,U,1.0,2.0,10.0,33.342235,-111.972481,AZ,Maricopa County,13
4.0,13.0,100119,3.0,U,1.0,2.0,10.0,33.328198,-111.97247,AZ,Maricopa County,13
4.0,13.0,100119,7.0,U,1.0,2.0,10.0,33.328198,-111.97247,AZ,Maricopa County,13
4.0,13.0,100120,3.0,U,1.0,2.0,10.0,33.312787,-111.972446,AZ,Maricopa County,13
4.0,13.0,100120,7.0,U,1.0,2.0,10.0,33.312787,-111.972446,AZ,Maricopa County,13
4.0,13.0,100121,3.0,U,1.0,2.0,10.0,33.29566,-111.9724,AZ,Maricopa County,13
4.0,13.0,100121,7.0,U,1.0,2.0,10.0,33.29566,-111.9724,AZ,Maricopa County,13
4.0,13.0,100122,3.0,U,1.0,2.0,10.0,33.261727,-111.953313,AZ,Maricopa County,13
4.0,13.0,100122,7.0,U,1.0,2.0,10.0,33.261727,-111.953313,AZ,Maricopa County,13
4.0,13.0,100333,1.0,U,1.0,2.0,17.0,33.427458,-112.041355,AZ,Maricopa County,13
4.0,13.0,100333,5.0,U,1.0,2.0,17.0,33.427458,-112.041355,AZ,Maricopa County,13
4.0,13.0,100334,1.0,U,1.0,2.0,17.0,33.427741,-112.052519,AZ,Maricopa County,13
4.0,13.0,100334,5.0,U,1.0,2.0,17.0,33.427741,-112.052519,AZ,Maricopa County,13
4.0,13.0,100335,1.0,U,1.0,2.0,17.0,33.428364,-112.06984,AZ,Maricopa County,13
4.0,13.0,100335,5.0,U,1.0,2.0,17.0,33.428364,-112.06984,AZ,Maricopa County,13
4.0,13.0,100336,1.0,U,1.0,2.0,17.0,33.429709,-112.085789,AZ,Maricopa County,13
4.0,13.0,100336,5.0,U,1.0,2.0,17.0,33.429709,-112.085789,AZ,Maricopa County,13
4.0,13.0,100337,1.0,U,1.0,2.0,17.0,33.430638,-112.106445,AZ,Maricopa County,13
4.0,13.0,100337,5.0,U,1.0,2.0,17.0,33.430638,-112.106445,AZ,Maricopa County,13
4.0,13.0,100338,1.0,U,1.0,2.0,17.0,33.44385,-112.108,AZ,Maricopa County,13
4.0,13.0,100339,1.0,U,1.0,2.0,17.0,33.451392,-112.10799,AZ,Maricopa County,13
4.0,13.0,100339,5.0,U,1.0,2.0,17.0,33.451392,-112.10799,AZ,Maricopa County,13
4.0,13.0,100341,1.0,U,1.0,2.0,17.0,33.473954,-112.112746,AZ,Maricopa County,13
4.0,13.0,100341,5.0,U,1.0,2.0,17.0,33.473954,-112.112746,AZ,Maricopa County,13
4.0,13.0,100342,1.0,U,1.0,2.0,17.0,33.485993,-112.112883,AZ,Maricopa County,13
4.0,13.0,100342,5.0,U,1.0,2.0,17.0,33.485993,-112.112883,AZ,Maricopa County,13
4.0,13.0,100343,1.0,U,1.0,2.0,17.0,33.501086,-112.112682,AZ,Maricopa County,13
4.0,13.0,100343,5.0,U,1.0,2.0,17.0,33.501086,-112.112682,AZ,Maricopa County,13
4.0,13.0,100344,1.0,U,1.0,2.0,17.0,33.5154,-112.11214,AZ,Maricopa County,13
4.0,13.0,100344,5.0,U,1.0,2.0,17.0,33.5154,-112.11214,AZ,Maricopa County,13
4.0,13.0,100345,1.0,U,1.0,2.0,17.0,33.530988,-112.112141,AZ,Maricopa County,13
4.0,13.0,100345,5.0,U,1.0,2.0,17.0,33.530988,-112.112141,AZ,Maricopa County,13
4.0,13.0,100346,1.0,U,1.0,2.0,17.0,33.543811,-112.112155,AZ,Maricopa County,13
4.0,13.0,100346,5.0,U,1.0,2.0,17.0,33.543811,-112.112155,AZ,Maricopa County,13
4.0,13.0,100347,1.0,U,1.0,2.0,17.0,33.561383,-112.115092,AZ,Maricopa County,13
4.0,13.0,100347,5.0,U,1.0,2.0,17.0,33.561383,-112.115092,AZ,Maricopa County,13
4.0,13.0,100348,1.0,U,1.0,2.0,17.0,33.574313,-112.11682,AZ,Maricopa County,13
4.0,13.0,100348,5.0,U,1.0,2.0,17.0,33.574313,-112.11682,AZ,Maricopa County,13
4.0,13.0,100352,1.0,U,1.0,2.0,17.0,33.6344,-112.1159,AZ,Maricopa County,13
4.0,13.0,100352,5.0,U,1.0,2.0,17.0,33.6344,-112.1159,AZ,Maricopa County,13
4.0,13.0,100353,1.0,U,1.0,2.0,17.0,33.6495,-112.1147,AZ,Maricopa County,13
4.0,13.0,100353,5.0,U,1.0,2.0,17.0,33.6495,-112.1147,AZ,Maricopa County,13
4.0,13.0,100365,1.0,R,1.0,2.0,17.0,33.920357,-112.143999,AZ,Maricopa County,13
4.0,13.0,100365,5.0,R,1.0,2.0,17.0,33.920357,-112.143999,AZ,Maricopa County,13
4.0,13.0,100392,1.0,U,1.0,2.0,17.0,33.719613,-112.118631,AZ,Maricopa County,13
4.0,13.0,100392,5.0,U,1.0,2.0,17.0,33.719613,-112.118631,AZ,Maricopa County,13
4.0,13.0,100394,1.0,U,1.0,2.0,17.0,33.75709,-112.126534,AZ,Maricopa County,13
4.0,13.0,100394,5.0,U,1.0,2.0,17.0,33.75709,-112.126534,AZ,Maricopa County,13
4.0,13.0,100395,1.0,U,1.0,2.0,17.0,33.776451,-112.130638,AZ,Maricopa County,13
4.0,13.0,100395,5.0,U,1.0,2.0,17.0,33.776451,-112.130638,AZ,Maricopa County,13
4.0,13.0,100396,1.0,U,1.0,2.0,17.0,33.791453,-112.133728,AZ,Maricopa County,13
4.0,13.0,100396,5.0,U,1.0,2.0,17.0,33.791453,-112.133728,AZ,Maricopa County,13
4.0,13.0,100397,1.0,U,1.0,,17.0,33.812578,-112.139068,AZ,Maricopa County,13
4.0,13.0,100397,5.0,U,1.0,,17.0,33.812578,-112.139068,AZ,Maricopa County,13
4.0,13.0,100398,1.0,U,1.0,,17.0,33.833901,-112.145139,AZ,Maricopa County,13
4.0,13.0,100398,5.0,U,1.0,,17.0,33.833901,-112.145139,AZ,Maricopa County,13
4.0,13.0,100399,1.0,U,1.0,,17.0,33.855851,-112.144684,AZ,Maricopa County,13
4.0,13.0,100399,5.0,U,1.0,,17.0,33.855851,-112.144684,AZ,Maricopa County,13
4.0,13.0,100400,1.0,U,1.0,,17.0,33.884328,-112.147784,AZ,Maricopa County,13
4.0,13.0,100400,5.0,U,1.0,,17.0,33.884328,-112.147784,AZ,Maricopa County,13
4.0,13.0,100671,1.0,U,2.0,4.0,51.0,33.472309,-112.038365,AZ,Maricopa County,13
4.0,13.0,100671,5.0,U,2.0,4.0,51.0,33.472309,-112.038365,AZ,Maricopa County,13
4.0,13.0,100672,1.0,U,2.0,4.0,51.0,33.485404,-112.040687,AZ,Maricopa County,13
4.0,13.0,100672,5.0,U,2.0,4.0,51.0,33.485404,-112.040687,AZ,Maricopa County,13
4.0,13.0,100673,1.0,U,2.0,4.0,51.0,33.500442,-112.043456,AZ,Maricopa County,13
4.0,13.0,100673,5.0,U,2.0,4.0,51.0,33.500442,-112.043456,AZ,Maricopa County,13
4.0,13.0,100675,1.0,U,2.0,4.0,51.0,33.518363,-112.043991,AZ,Maricopa County,13
4.0,13.0,100675,5.0,U,2.0,4.0,51.0,33.518363,-112.043991,AZ,Maricopa County,13
4.0,13.0,100676,1.0,U,2.0,4.0,51.0,33.526744,-112.043443,AZ,Maricopa County,13
4.0,13.0,100676,5.0,U,2.0,4.0,51.0,33.526744,-112.043443,AZ,Maricopa County,13
4.0,13.0,100677,1.0,U,2.0,4.0,51.0,33.544101,-112.039858,AZ,Maricopa County,13
4.0,13.0,100677,5.0,U,2.0,4.0,51.0,33.544101,-112.039858,AZ,Maricopa County,13
4.0,13.0,100678,1.0,U,2.0,4.0,51.0,33.563018,-112.036386,AZ,Maricopa County,13
4.0,13.0,100678,5.0,U,2.0,4.0,51.0,33.563018,-112.036386,AZ,Maricopa County,13
4.0,13.0,100679,5.0,U,2.0,4.0,51.0,33.579396,-112.010597,AZ,Maricopa County,13
4.0,13.0,100680,1.0,U,2.0,4.0,51.0,33.589306,-112.009248,AZ,Maricopa County,13
4.0,13.0,100680,5.0,U,2.0,4.0,51.0,33.589306,-112.009248,AZ,Maricopa County,13
4.0,13.0,100681,1.0,U,2.0,4.0,51.0,33.603809,-112.009263,AZ,Maricopa County,13
4.0,13.0,100681,5.0,U,2.0,4.0,51.0,33.603809,-112.009263,AZ,Maricopa County,13
4.0,13.0,100682,1.0,U,2.0,4.0,51.0,33.614718,-112.009397,AZ,Maricopa County,13
4.0,13.0,100682,5.0,U,2.0,4.0,51.0,33.614718,-112.009397,AZ,Maricopa County,13
4.0,13.0,100683,1.0,U,2.0,4.0,51.0,33.632127,-112.004129,AZ,Maricopa County,13
4.0,13.0,100683,5.0,U,2.0,4.0,51.0,33.632127,-112.004129,AZ,Maricopa County,13
4.0,13.0,100783,3.0,R,3.0,4.0,74.0,33.824765,-112.379108,AZ,Maricopa County,13
4.0,13.0,100783,7.0,R,3.0,4.0,74.0,33.824765,-112.379108,AZ,Maricopa County,13
4.0,13.0,100784,3.0,R,3.0,4.0,74.0,33.83016,-112.297028,AZ,Maricopa County,13
4.0,13.0,100784,7.0,R,3.0,4.0,74.0,33.83016,-112.297028,AZ,Maricopa County,13
4.0,13.0,100788,3.0,U,3.0,4.0,74.0,33.798049,-112.148968,AZ,Maricopa County,13
4.0,13.0,100788,7.0,U,3.0,4.0,74.0,33.798049,-112.148968,AZ,Maricopa County,13
4.0,13.0,100920,1.0,R,3.0,4.0,85.0,33.15329,-112.64996,AZ,Maricopa County,13
4.0,13.0,100920,5.0,R,3.0,4.0,85.0,33.15329,-112.64996,AZ,Maricopa County,13
4.0,13.0,100971,1.0,U,3.0,4.0,87.0,33.360254,-111.841701,AZ,Maricopa County,13
4.0,13.0,100971,5.0,U,3.0,4.0,87.0,33.360254,-111.841701,AZ,Maricopa County,13
4.0,13.0,101205,1.0,U,2.0,4.0,101.0,33.4728,-112.267,AZ,Maricopa County,13
4.0,13.0,101205,5.0,U,2.0,4.0,101.0,33.4728,-112.267,AZ,Maricopa County,13
4.0,13.0,101206,1.0,U,2.0,4.0,101.0,33.48647,-112.263625,AZ,Maricopa County,13
4.0,13.0,101206,5.0,U,2.0,4.0,101.0,33.48647,-112.263625,AZ,Maricopa County,13
4.0,13.0,101207,1.0,U,2.0,4.0,101.0,33.50088,-112.2669,AZ,Maricopa County,13
4.0,13.0,101207,5.0,U,2.0,4.0,101.0,33.50088,-112.2669,AZ,Maricopa County,13
4.0,13.0,101208,1.0,U,2.0,4.0,101.0,33.52091,-112.2689,AZ,Maricopa County,13
4.0,13.0,101208,5.0,U,2.0,4.0,101.0,33.52091,-112.2689,AZ,Maricopa County,13
4.0,13.0,101209,1.0,U,2.0,4.0,101.0,33.53442,-112.2694,AZ,Maricopa County,13
4.0,13.0,101209,5.0,U,2.0,4.0,101.0,33.53442,-112.2694,AZ,Maricopa County,13
4.0,13.0,101210,1.0,U,2.0,4.0,101.0,33.54894,-112.2691,AZ,Maricopa County,13
4.0,13.0,101210,5.0,U,2.0,4.0,101.0,33.54894,-112.2691,AZ,Maricopa County,13
4.0,13.0,101211,1.0,U,2.0,4.0,101.0,33.56205,-112.2571,AZ,Maricopa County,13
4.0,13.0,101211,5.0,U,2.0,4.0,101.0,33.56205,-112.2571,AZ,Maricopa County,13
4.0,13.0,101212,1.0,U,2.0,4.0,101.0,33.573707,-112.257526,AZ,Maricopa County,13
4.0,13.0,101212,5.0,U,2.0,4.0,101.0,33.573707,-112.257526,AZ,Maricopa County,13
4.0,13.0,101213,1.0,U,2.0,4.0,101.0,33.58719,-112.260653,AZ,Maricopa County,13
4.0,13.0,101213,5.0,U,2.0,4.0,101.0,33.58719,-112.260653,AZ,Maricopa County,13
4.0,13.0,101214,1.0,U,2.0,4.0,101.0,33.60039,-112.2557,AZ,Maricopa County,13
4.0,13.0,101215,5.0,U,2.0,4.0,101.0,33.6032,-112.2523,AZ,Maricopa County,13
4.0,13.0,101216,1.0,U,2.0,4.0,101.0,33.6161,-112.2394,AZ,Maricopa County,13
4.0,13.0,101216,5.0,U,2.0,4.0,101.0,33.6161,-112.2394,AZ,Maricopa County,13
4.0,13.0,101217,1.0,U,2.0,4.0,101.0,33.64538,-112.2343,AZ,Maricopa County,13
4.0,13.0,101217,5.0,U,2.0,4.0,101.0,33.64538,-112.2343,AZ,Maricopa County,13
