,index,measurement_tstamp,travel_time_all,speed_all,travel_time_pass,speed_pass,travel_time_truck,speed_truck,year,month,day,hour,weekday,dow,peaking,tmc,road,direction,start_latitude,start_longitude,end_latitude,end_longitude,tmc_length,road_order,f_system,faciltype,thrulanes,route_numb,route_sign,aadt,aadt_singl,aadt_combi,nhs,isprimary,active_start_date,active_end_date,dir_num,urban_rural,state,county,COUNTY_ID,repcty,PCT_TYPE10,PCT_TYPE25,PCT_TYPE40,PCT_TYPE50,PCT_TYPE60,PCT_NOISE_AUTO,PCT_NOISE_MED_TRUCK,PCT_NOISE_HVY_TRUCK,PCT_NOISE_BUS,PCT_NOISE_MC,tier,VOLUME_MODIFIER,tier_volume,dayid,monthid,hourid,roadtypeid,avgspeedbinid,avgspeedbinid_pass,avgspeedbinid_truck,monthid3,VMT,MAADT,10_100,10_110,10_2,10_3,10_5,10_6,10_87,10_90,10_98,25_100,25_110,25_2,25_3,25_5,25_6,25_87,25_90,25_98,40_100,40_110,40_2,40_3,40_5,40_6,40_87,40_90,40_98,50_100,50_110,50_2,50_3,50_5,50_6,50_87,50_90,50_98,60_100,60_110,60_2,60_3,60_5,60_6,60_87,60_90,60_98
82,82,2020-01-04 10:00:00,39.55,68.05966,39.5,68.14581,40.93,65.76495,2020,1,4,10,6,WE,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,1.7037584e-05,0.0571493,0.00012057367,0.00053340744,0.0004954005,0.0571493,0.00038006916,0.00064873876,0.00012057367,1.7037584e-05,1.0,1.0875810646120752,1,2,1,11,4.0,15.0,15.0,14.0,120102.0,4346.735566690432,99688.22417287511,0.0169623797604192,0.01399231730223,5.2409000396728525,0.2730949918429057,0.0069178665677706,0.0004123966597641,0.2715418696122166,134.18733723958334,134.4604554020334,0.0068993222183094,0.0040236317831247,0.8688902500536123,0.0906800980699134,0.0016697527406402,0.0003174059451608,0.0163523101137319,118.30269655957908,118.43615721013238,0.0707388527965963,0.0531903039171644,0.5891038929575582,1.6522955022153196,0.0132397903938562,0.0005458714962502,0.0945858688830784,429.1290290668781,429.5762848289866,0.0670540167967553,0.0493403580681716,1.2599203570157436,0.9104280875214108,0.007273102804045,0.0007657598159551,0.0933224650393826,292.3571397323429,292.7472604341739,0.0595011658573781,0.0425497870474008,0.2773261164663114,1.2454283901747754,0.0088404392506578,0.0004246888201484,0.0458950623476264,548.1225769507874,548.4398797092972
83,83,2020-01-04 11:00:00,40.12,67.09271,39.93,67.411964,42.26,63.69521,2020,1,4,11,6,WE,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,1.5727e-05,0.064326055,0.00010746784,0.0005281651,0.00049802166,0.064326055,0.00041283376,0.000613353,0.00010746784,1.5727e-05,1.0,1.0875810646120752,1,2,1,12,4.0,14.0,14.0,14.0,120102.0,4880.406730110935,99688.22417287511,0.0177959831198677,0.0145027926773763,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816129740094766,131.47266642252603,131.7587142132688,0.0075065839800327,0.0040660316471327,0.7766650108313048,0.0815785016421773,0.0014168487929964,0.000341821286448,0.0152996254709035,114.25750365648145,114.39322207993324,0.0707388527965963,0.0531903039171644,0.5891038929575582,1.6522955022153196,0.0132397903938562,0.0005458714962502,0.0945858688830784,429.1290290668781,429.5762848289866,0.0670540167967553,0.0493403580681716,1.2599203570157436,0.9104280875214108,0.007273102804045,0.0007657598159551,0.0933224650393826,292.3571397323429,292.7472604341739,0.0595011658573781,0.0425497870474008,0.2773261164663114,1.2454283901747754,0.0088404392506578,0.0004246888201484,0.0458950623476264,548.1225769507874,548.4398797092972
84,84,2020-01-04 12:00:00,41.76,64.45785,41.76,64.45785,42.73,62.99461,2020,1,4,12,6,WE,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,2.0969333e-05,0.0683312,9.698317e-05,0.000597626,0.000408902,0.0683312,0.00044953008,0.0005569979,9.698317e-05,2.0969333e-05,1.0,1.0875810646120752,1,2,1,13,4.0,14.0,14.0,14.0,120102.0,5177.0859157508785,99688.22417287511,0.0164662171543265,0.0133264602433579,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816249293246073,131.47266642252603,131.7587142132688,0.0071433689091408,0.0037447242299265,0.7766650222289555,0.0815785016371941,0.0014168486339832,0.0003418214442795,0.0153063368641912,114.25750365648145,114.39322212552176,0.070674790805822,0.0531336350784479,0.5891038879101262,1.6522944136420576,0.0132397903889271,0.0005458714962502,0.0945862145085622,429.1290290668781,429.5762848288831,0.0660230093867571,0.0484283118370313,1.2599199194646675,0.910428088986372,0.0072731023408172,0.0007657595098515,0.09332482935131,292.3571397323429,292.747260329554,0.0595011658573781,0.0425497870474008,0.2773261142629774,1.2454283880215171,0.0088404392506578,0.0004246888201484,0.0458950669206819,548.1225769507874,548.4398797092972
85,85,2020-01-04 13:00:00,43.72,61.568153,43.72,61.568153,45.38,59.31599,2020,1,4,13,6,WE,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,1.5727e-05,0.071502805,0.000110089,0.00054651324,0.00031716118,0.071502805,0.00040759143,0.000456083,0.000110089,1.5727e-05,1.0,1.0875810646120752,1,2,1,14,4.0,13.0,13.0,13.0,120102.0,5403.429866475368,99688.22417287511,0.0175178494925299,0.0139847451549333,5.17899990081787,0.2717339992523193,0.0071976998200019,0.0004811300120006,0.292264921280245,127.30233764648438,127.6026396464246,0.0081348110564364,0.0039399204974827,0.7662817704077733,0.0768022299563946,0.0013249386452506,0.0003703065165859,0.0152835741512477,112.68363245697064,112.82625118866255,0.0749880059748836,0.0548043452417911,0.601000799465102,1.5586610680138575,0.0139036351618109,0.0005913616075547,0.100771210015148,403.62063475332326,404.0959331900633,0.0714193605469924,0.051666499558948,1.2564342189360518,0.8981620402673204,0.0078483666138611,0.0008295730901105,0.0999196661213803,290.71849823024013,291.14048158706544,0.061057018568289,0.0422168116909115,0.2880738835032013,1.1794027147622108,0.0096224833356598,0.0004600784630212,0.0487704590542383,515.6701941579278,516.0148906315131
86,86,2020-01-04 14:00:00,42.26,63.69521,42.21,63.77066,42.73,62.99461,2020,1,4,14,6,WE,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,2.2279917e-05,0.072567,9.960434e-05,0.00045215126,0.0002752225,0.072567,0.00034992574,0.000377448,9.960434e-05,2.2279917e-05,1.0,1.0875810646120752,1,2,1,15,4.0,14.0,14.0,14.0,120102.0,5472.3000848120055,99688.22417287511,0.0153319494565948,0.0123230595102843,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2820871342604126,131.47266642252603,131.7587142132688,0.0068335437862855,0.0034706492615214,0.7766650097975463,0.0815785016360177,0.0014168487924569,0.0003418214443663,0.0153223407776384,114.25750365648145,114.3932221288766,0.0706201465709374,0.0530853108391085,0.5891038929575582,1.652294413642384,0.0132397902632636,0.0005458714962502,0.0945876570007416,429.1290290668781,429.57628482624415,0.0651435731135007,0.0476503455134635,1.2599198215581393,0.9104280875214108,0.0072731023356323,0.0007657595084414,0.0933348688795407,292.3571397323429,292.74726032900804,0.0595011658573781,0.0425497870474008,0.2773261164663114,1.2454283901747754,0.0088404392506578,0.0004246888201484,0.0458950808573801,548.1225769507874,548.4398797092972
87,87,2020-01-04 15:00:00,42.05,64.013306,41.99,64.104774,44.64,60.299274,2020,1,4,15,6,WE,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,1.5727e-05,0.07282125,0.00012450542,0.00035123635,0.00020314041,0.07282125,0.0002909495,0.00026342727,0.00012450542,1.5727e-05,1.0,1.0875810646120752,1,2,1,16,4.0,14.0,14.0,13.0,120102.0,5479.724020227322,99688.22417287511,0.0153319494565948,0.0123230595102843,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2820871342604126,131.47266642252603,131.7587142132688,0.0068335437862855,0.0034706492615214,0.7766650097975463,0.0815785016360177,0.0014168487924569,0.0003418214443663,0.0153223407776384,114.25750365648145,114.3932221288766,0.0749357057448007,0.0547580923750532,0.6010009519972308,1.5586616025864446,0.0139036350328317,0.0005913616075547,0.1007725669232012,403.62063475332326,404.0959331873547,0.0704849664843095,0.0508399159165284,1.2564348713816187,0.8981620402673204,0.0078483668833104,0.0008295730901105,0.0999305479564428,290.71849823024013,291.1404815927239,0.061057018568289,0.0422168116909115,0.2880741014329577,1.1794027147622108,0.0096224833356598,0.0004600784630212,0.0487704762359404,515.6701941579278,516.0148906315131
88,88,2020-01-04 16:00:00,43.79,61.469734,43.79,61.469734,46.72,57.614716,2020,1,4,16,6,WE,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,1.8348166e-05,0.068304986,0.00012057367,0.00028570718,0.00024507908,0.068304986,0.0002437685,0.00028701776,0.00012057367,1.8348166e-05,1.0,1.0875810646120752,1,2,1,17,4.0,13.0,13.0,13.0,120102.0,5141.234660913121,99688.22417287511,0.0163306168590982,0.0129344790281416,5.17899990081787,0.2717339992523193,0.0071976998200019,0.0004811300120006,0.2927658592331378,127.30233764648438,127.6026396464246,0.0078135413002703,0.0036557284068997,0.7662817704077733,0.0768022299551837,0.0013249384791531,0.0003703065165859,0.0153009167841688,112.68363245697064,112.82625118517451,0.0749357057448007,0.0547580923750532,0.6010009519972308,1.5586616025864446,0.0139036350328317,0.0005913616075547,0.1007725669232012,403.62063475332326,404.0959331873547,0.0704849664843095,0.0508399159165284,1.2564348713816187,0.8981620402673204,0.0078483668833104,0.0008295730901105,0.0999305479564428,290.71849823024013,291.1404815927239,0.061057018568289,0.0422168116909115,0.2880741014329577,1.1794027147622108,0.0096224833356598,0.0004600784630212,0.0487704762359404,515.6701941579278,516.0148906315131
89,89,2020-01-04 17:00:00,43.67,61.638645,43.69,61.610428,46.02,58.49108,2020,1,4,17,6,WE,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,1.179525e-05,0.062079713,0.00012057367,0.00019003458,0.00019265576,0.062079713,0.00015071708,0.00023197326,0.00012057367,1.179525e-05,1.0,1.0875810646120752,1,2,1,18,4.0,13.0,13.0,13.0,120102.0,4665.687946954431,99688.22417287511,0.0175178494925299,0.0139847451549333,5.17899990081787,0.2717339992523193,0.0071976998200019,0.0004811300120006,0.292264921280245,127.30233764648438,127.6026396464246,0.0081348110564364,0.0039399204974827,0.7662817704077733,0.0768022299563946,0.0013249386452506,0.0003703065165859,0.0152835741512477,112.68363245697064,112.82625118866255,0.0749880059748836,0.0548043452417911,0.601000799465102,1.5586610680138575,0.0139036351618109,0.0005913616075547,0.100771210015148,403.62063475332326,404.0959331900633,0.0714193605469924,0.051666499558948,1.2564342189360518,0.8981620402673204,0.0078483666138611,0.0008295730901105,0.0999196661213803,290.71849823024013,291.14048158706544,0.061057018568289,0.0422168116909115,0.2880738835032013,1.1794027147622108,0.0096224833356598,0.0004600784630212,0.0487704590542383,515.6701941579278,516.0148906315131
90,90,2020-01-04 18:00:00,42.27,63.68014,42.16,63.84629,44.41,60.611565,2020,1,4,18,6,WE,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,1.0484667e-05,0.051408943,0.000103536084,0.00019134517,0.0001651335,0.051408943,0.00018217109,0.00017430758,0.000103536084,1.0484667e-05,1.0,1.0875810646120752,1,2,1,19,4.0,14.0,14.0,13.0,120102.0,3866.9890089571813,99688.22417287511,0.0164662171543265,0.0133264602433579,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816249293246073,131.47266642252603,131.7587142132688,0.0071433689091408,0.0037447242299265,0.7766650222289555,0.0815785016371941,0.0014168486339832,0.0003418214442795,0.0153063368641912,114.25750365648145,114.39322212552176,0.0749880059748836,0.0548043452417911,0.601000799465102,1.5586610680138575,0.0139036351618109,0.0005913616075547,0.100771210015148,403.62063475332326,404.0959331900633,0.0714193605469924,0.051666499558948,1.2564342189360518,0.8981620402673204,0.0078483666138611,0.0008295730901105,0.0999196661213803,290.71849823024013,291.14048158706544,0.061057018568289,0.0422168116909115,0.2880738835032013,1.1794027147622108,0.0096224833356598,0.0004600784630212,0.0487704590542383,515.6701941579278,516.0148906315131
91,91,2020-01-04 19:00:00,40.84,65.90988,40.66,66.20166,46.29,58.149918,2020,1,4,19,6,WE,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,1.3105833e-05,0.047154788,0.00011139958,0.00018348166,0.000141543,0.047154788,0.00014547475,0.00017954993,0.00011139958,1.3105833e-05,1.0,1.0875810646120752,1,2,1,20,4.0,14.0,14.0,13.0,120102.0,3548.3298541494432,99688.22417287511,0.0164662171543265,0.0133264602433579,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816249293246073,131.47266642252603,131.7587142132688,0.0071433689091408,0.0037447242299265,0.7766650222289555,0.0815785016371941,0.0014168486339832,0.0003418214442795,0.0153063368641912,114.25750365648145,114.39322212552176,0.0749880059748836,0.0548043452417911,0.601000799465102,1.5586610680138575,0.0139036351618109,0.0005913616075547,0.100771210015148,403.62063475332326,404.0959331900633,0.0714193605469924,0.051666499558948,1.2564342189360518,0.8981620402673204,0.0078483666138611,0.0008295730901105,0.0999196661213803,290.71849823024013,291.14048158706544,0.061057018568289,0.0422168116909115,0.2880738835032013,1.1794027147622108,0.0096224833356598,0.0004600784630212,0.0487704590542383,515.6701941579278,516.0148906315131
92,92,2020-01-04 20:00:00,40.1,67.126175,39.84,67.56425,42.73,62.99461,2020,1,4,20,6,WE,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,1.8348166e-05,0.038463,7.208208e-05,0.00015071708,0.00016775467,0.038463,0.00011664192,0.00020182984,7.208208e-05,1.8348166e-05,1.0,1.0875810646120752,1,2,1,21,4.0,14.0,15.0,14.0,120102.0,2897.432928969022,99688.22417287511,0.0156764803299058,0.0128548172942827,5.2409000396728525,0.2730949918429057,0.0069178665677706,0.0004123966597641,0.2715529262010629,134.18733723958334,134.4604554020334,0.0065325852453554,0.0036992151917403,0.8688920091673022,0.0906800980659034,0.0016697542747434,0.0003174059451608,0.0163585543726961,118.30269655957908,118.43615724234856,0.070674790805822,0.0531336350784479,0.5891038879101262,1.6522944136420576,0.0132397903889271,0.0005458714962502,0.0945862145085622,429.1290290668781,429.5762848288831,0.0660230093867571,0.0484283118370313,1.2599199194646675,0.910428088986372,0.0072731023408172,0.0007657595098515,0.09332482935131,292.3571397323429,292.747260329554,0.0595011658573781,0.0425497870474008,0.2773261142629774,1.2454283880215171,0.0088404392506578,0.0004246888201484,0.0458950669206819,548.1225769507874,548.4398797092972
93,93,2020-01-04 21:00:00,39.42,68.28411,39.14,68.7726,46.59,57.77548,2020,1,4,21,6,WE,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,1.965875e-05,0.0329651,6.159742e-05,0.00012319484,0.00014023241,0.0329651,0.0001022255,0.00016120175,6.159742e-05,1.965875e-05,1.0,1.0875810646120752,1,2,1,22,4.0,15.0,15.0,13.0,120102.0,2482.844066513509,99688.22417287511,0.0169623797604192,0.01399231730223,5.2409000396728525,0.2730949918429057,0.0069178665677706,0.0004123966597641,0.2715418696122166,134.18733723958334,134.4604554020334,0.0068993222183094,0.0040236317831247,0.8688902500536123,0.0906800980699134,0.0016697527406402,0.0003174059451608,0.0163523101137319,118.30269655957908,118.43615721013238,0.0750493228423352,0.0548585850338552,0.6010009519972308,1.5586626911603878,0.0139036351680225,0.0005913616075547,0.1007707881517224,403.62063475332326,404.0959331901937,0.072514789787485,0.0526355378265511,1.2564346356513625,0.8981620402673204,0.0078483666246626,0.0008295730901105,0.0999170237391228,290.71849823024013,291.1404815872923,0.061057018568289,0.0422168116909115,0.2880741014329577,1.1794027147622108,0.0096224833356598,0.0004600784630212,0.0487704561762751,515.6701941579278,516.0148906315131
94,94,2020-01-04 22:00:00,40.24,66.89263,39.94,67.39508,43.29,62.17971,2020,1,4,22,6,WE,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,6.5529166e-06,0.030516934,6.683975e-05,0.00011402075,0.00014809592,0.030516934,9.698317e-05,0.0001651335,6.683975e-05,6.5529166e-06,1.0,1.0875810646120752,1,2,1,23,4.0,14.0,14.0,13.0,120102.0,2299.6786749258263,99688.22417287511,0.0177959831198677,0.0145027926773763,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816129740094766,131.47266642252603,131.7587142132688,0.0075065839800327,0.0040660316471327,0.7766650108313048,0.0815785016421773,0.0014168487929964,0.000341821286448,0.0152996254709035,114.25750365648145,114.39322207993324,0.0750493228423352,0.0548585850338552,0.6010009519972308,1.5586626911603878,0.0139036351680225,0.0005913616075547,0.1007707881517224,403.62063475332326,404.0959331901937,0.072514789787485,0.0526355378265511,1.2564346356513625,0.8981620402673204,0.0078483666246626,0.0008295730901105,0.0999170237391228,290.71849823024013,291.1404815872923,0.061057018568289,0.0422168116909115,0.2880741014329577,1.1794027147622108,0.0096224833356598,0.0004600784630212,0.0487704561762751,515.6701941579278,516.0148906315131
95,95,2020-01-04 23:00:00,39.85,67.547295,39.25,68.579865,43.14,62.395912,2020,1,4,23,6,WE,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,1.0484667e-05,0.024476456,6.5529166e-05,0.00017692875,0.00019920868,0.024476456,0.00014285359,0.00023328383,6.5529166e-05,1.0484667e-05,1.0,1.0875810646120752,1,2,1,24,4.0,15.0,15.0,13.0,120102.0,1858.1280649779294,99688.22417287511,0.0169623797604192,0.01399231730223,5.2409000396728525,0.2730949918429057,0.0069178665677706,0.0004123966597641,0.2715418696122166,134.18733723958334,134.4604554020334,0.0068993222183094,0.0040236317831247,0.8688902500536123,0.0906800980699134,0.0016697527406402,0.0003174059451608,0.0163523101137319,118.30269655957908,118.43615721013238,0.0750493228423352,0.0548585850338552,0.6010009519972308,1.5586626911603878,0.0139036351680225,0.0005913616075547,0.1007707881517224,403.62063475332326,404.0959331901937,0.072514789787485,0.0526355378265511,1.2564346356513625,0.8981620402673204,0.0078483666246626,0.0008295730901105,0.0999170237391228,290.71849823024013,291.1404815872923,0.061057018568289,0.0422168116909115,0.2880741014329577,1.1794027147622108,0.0096224833356598,0.0004600784630212,0.0487704561762751,515.6701941579278,516.0148906315131
96,96,2020-01-05 00:00:00,37.25,72.262,36.37,74.01044,43.42,61.99354,2020,1,5,0,7,WE,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,1.4416417e-05,0.022877542,4.5870416e-05,0.00018610284,0.00015202767,0.022877542,0.00014285359,0.00019527692,4.5870416e-05,1.4416417e-05,1.0,1.0875810646120752,1,2,1,1,4.0,15.0,16.0,13.0,120102.0,1734.9429678680785,99688.22417287511,0.0162263887080674,0.0134493868633095,5.051233291625977,0.2596069971720378,0.0066778001685937,0.0003849033188695,0.2596548449752542,133.07766723632812,133.33722106871815,0.0068861898967998,0.0042486776044695,1.0590282209676385,0.1019747141497566,0.0020096603426364,0.0002962459554545,0.0181232640999998,123.93182101913897,124.06586013252524,0.0750493228423352,0.0548585850338552,0.6010009519972308,1.5586626911603878,0.0139036351680225,0.0005913616075547,0.1007707881517224,403.62063475332326,404.0959331901937,0.072514789787485,0.0526355378265511,1.2564346356513625,0.8981620402673204,0.0078483666246626,0.0008295730901105,0.0999170237391228,290.71849823024013,291.1404815872923,0.061057018568289,0.0422168116909115,0.2880741014329577,1.1794027147622108,0.0096224833356598,0.0004600784630212,0.0487704561762751,515.6701941579278,516.0148906315131
